chr	coord	repli_NPC
chrX	95800000	-0.487811664740247
chrX	168960000	-0.24017749975125
chrX	140960000	0.450779433761326
chrX	50160000	-1.14524402618406
chrX	140800000	0.344014167785642
chrX	165520000	-0.478939662377042
chrX	26040000	-1.9151300191879
chrX	139880000	0.137850085007291
chrX	158520000	-0.854434406757354
chrX	142320000	0.670489609241486
chrX	166520000	0.564441570213863
chrX	83960000	-0.619726717472076
chrX	112600000	-0.799357199668884
chrX	92440000	-0.645944714546204
chrX	58840000	-1.11901168028515
chrX	65520000	-0.255657196044922
chrX	120680000	0.15390340089798
chrX	164400000	-0.235002430421966
chrX	89960000	-0.396747002998988
chrX	17640000	0.158363332351047
chrX	75760000	0.325194666783013
chrX	85720000	-0.730807602405548
chrX	57320000	-0.077473033219576
chrX	118680000	-0.232571497559548
chrX	58040000	0.818832431520734
chrX	147040000	-0.145161713872637
chrX	84000000	-0.716294010480245
chrX	114080000	-0.712218999862672
chrX	71280000	-0.736177003383636
chrX	157000000	-1.01287333170572
chrX	21280000	-0.105256151407956
chrX	111160000	-0.719779163599013
chrX	166040000	-0.615263173977535
chrX	20560000	1.22785166899362
chrX	89240000	-0.877594247460368
chrX	90720000	0.00789213677247373
chrX	72360000	-0.733705331881842
chrX	37200000	0.804035850933621
chrX	83240000	-0.270115430865969
chrX	160720000	0.174701166649658
chrX	96120000	0.23644028391157
chrX	131400000	-0.965972006320958
chrX	108960000	-0.871934401988972
chrX	14840000	-0.87311400473118
chrX	55360000	-1.0083099603653
chrX	98680000	-0.397083857229777
chrX	92120000	-0.201433196663856
chrX	90800000	-0.612774491310118
chrX	142520000	1.01563901560648
chrX	59640000	-1.08253335952758
chrX	97280000	-0.78883617122968
chrX	131840000	-0.696591675281523
chrX	120720000	0.1300056638817
chrX	85160000	-0.131947496905924
chrX	138400000	-0.360428834954898
chrX	80280000	-1.03609001636503
chrX	78640000	-0.234440498054028
chrX	80440000	-0.499058395624162
chrX	18440000	-0.848074664672218
chrX	59440000	-0.636420147759574
chrX	106720000	-0.137259747833013
chrX	99040000	1.2000128541674
chrX	71200000	-0.757050609588624
chrX	96000000	-0.109764428011009
chrX	79360000	-0.143390633165837
chrX	56880000	0.84251686504909
chrX	50200000	-0.943233251571648
chrX	11640000	0.209759668580123
chrX	116520000	-0.173950999975204
chrX	70080000	-0.82498425245285
chrX	73560000	1.17212573119573
chrX	44760000	-0.598821823795635
chrX	69680000	-0.63450714945793
chrX	102240000	1.43426144123077
chrX	57560000	-0.553062836329143
chrX	116360000	-0.27160700091294
chrX	148680000	-3.3097100257874
chrX	96280000	-0.770355746150015
chrX	147760000	-0.777933344244952
chrX	152440000	0.95878966649373
chrX	101520000	1.1066279888153
chrX	99200000	1.37403287206379
chrX	161000000	0.0890769564679696
chrX	69080000	-0.897615408897398
chrX	111400000	-0.953222405910496
chrX	11600000	0.028666632790451
chrX	130280000	-0.218362286686897
chrX	62600000	-0.360454716852733
chrX	90120000	-0.755646204948426
chrX	20160000	-0.244015666345755
chrX	165160000	-0.571121191978454
chrX	104560000	0.313102170825002
chrX	91080000	-0.055693298578262
chrX	109360000	-0.317999804019928
chrX	65280000	-0.20462399721146
chrX	110240000	-0.101882270404271
chrX	7760000	1.59078669548033
chrX	84800000	0.577781508366267
chrX	9760000	-1.05429359674452
chrX	144320000	-0.5503582911832
chrX	121920000	-0.410374499857425
chrX	69840000	-0.459695002862386
chrX	11040000	-0.418247604370114
chrX	113360000	-0.236450500786307
chrX	116960000	-0.296999798715114
chrX	146280000	-0.227553832034268
chrX	102520000	0.396248146891594
chrX	158160000	-0.74693025648594
chrX	113840000	-0.149436571768353
chrX	42280000	1.35533857345581
chrX	23960000	-0.646579667925835
chrX	51960000	1.57917833328247
chrX	112440000	-0.413888245820997
chrX	17960000	-0.585964500904082
chrX	56640000	1.52183856282917
chrX	101320000	1.41740572452544
chrX	95520000	-0.755918598175048
chrX	62320000	-0.524110805988312
chrX	140720000	0.466774710587093
chrX	122520000	-0.250385999679563
chrX	47480000	-0.716521203517916
chrX	73680000	1.21733001300267
chrX	31960000	-2.96706008911135
chrX	76560000	-0.947759012381237
chrX	81040000	-0.634055282388414
chrX	126560000	-0.389279401302336
chrX	38880000	-0.0218989543616765
chrX	7800000	1.43254285199301
chrX	83400000	-0.327062713248389
chrX	19080000	-0.783911168575285
chrX	134640000	1.24414835373562
chrX	38320000	0.46125799914201
chrX	48200000	1.6366000005177
chrX	151160000	0.962937821944548
chrX	18920000	-0.485540795326234
chrX	155960000	-0.430422837535538
chrX	32240000	-2.0868799686432
chrX	165320000	-0.53184000509126
chrX	167240000	0.501997664570808
chrX	102840000	-1.20606335004173
chrX	123000000	-0.324943995475768
chrX	88040000	-0.253557573471751
chrX	158960000	-0.393932834267617
chrX	114160000	-0.42148751020432
chrX	45920000	-0.314212247729302
chrX	162520000	0.768125007549922
chrX	110000000	-0.370591402053834
chrX	112360000	-0.815641999244688
chrX	135200000	-0.057017300277948
chrX	161720000	-0.3316437959671
chrX	6880000	-0.379992425441741
chrX	61360000	-0.809141755104067
chrX	139320000	-0.410777283566339
chrX	129920000	-0.150520949624479
chrX	140000000	-0.306399868002959
chrX	65840000	-0.253453746438028
chrX	84320000	-0.533746833602587
chrX	88120000	-0.431763427598137
chrX	96360000	-0.64019775390625
chrX	23920000	-0.840913796424866
chrX	7120000	-0.48137714607375
chrX	52400000	1.25607999165852
chrX	169200000	-0.405476003885268
chrX	66320000	-0.34830465912819
chrX	117520000	-0.205865142600879
chrX	92960000	-0.410820330182712
chrX	143600000	-0.486129999160767
chrX	6200000	-0.300371009111404
chrX	135320000	-0.58631534377734
chrX	111880000	-0.765585815906526
chrX	92640000	-0.74515849351883
chrX	83600000	-0.755087869507926
chrX	141280000	0.233804834385712
chrX	131600000	-0.632667281797954
chrX	23760000	-1.20500002304713
chrX	14880000	-0.89884676039219
chrX	23360000	-0.526948750019072
chrX	43240000	-0.43673899769783
chrX	74240000	1.5798900127411
chrX	72760000	-0.01054996997118
chrX	163200000	0.1494823579366
chrX	100760000	0.849802494049072
chrX	104600000	0.185747141284602
chrX	146400000	-0.374533402919768
chrX	126720000	-0.32836832602819
chrX	39400000	-0.682792499661448
chrX	48320000	1.77995429720199
chrX	108400000	-1.2382600069046
chrX	82880000	-0.15937173898731
chrX	45680000	-0.106151573359968
chrX	47680000	-0.345476746559143
chrX	46080000	-0.289834854858263
chrX	136000000	1.13071428026471
chrX	109640000	-0.0813786880268408
chrX	164880000	-0.555866292544773
chrX	40560000	-0.897534742951395
chrX	154400000	-0.768023192882536
chrX	8600000	-0.36568351089954
chrX	154160000	-0.703088492155075
chrX	57520000	-0.616667866706847
chrX	90880000	-0.738848999142647
chrX	87680000	-0.10248254860441
chrX	67760000	-0.516712418624331
chrX	38720000	0.576721996068953
chrX	160000000	0.489119427544731
chrX	93520000	0.919703831275303
chrX	15560000	-0.379028594493866
chrX	138600000	-0.812847197055818
chrX	65240000	-0.132615335285663
chrX	114880000	-0.37835699915886
chrX	15240000	-0.4909213334322
chrX	150600000	-0.576863010724385
chrX	37680000	-0.90160249173641
chrX	105920000	0.941911859171731
chrX	97360000	-0.172801000731333
chrX	39000000	-0.95089060068129
chrX	138440000	-0.286155572959356
chrX	128440000	-0.562161152561508
chrX	15640000	-0.238195398449896
chrX	75560000	-0.0604991793632508
chrX	22080000	-0.427342796325684
chrX	72480000	-0.944688826799392
chrX	19440000	-0.84507839679718
chrX	156320000	-0.67825565735499
chrX	112920000	-0.410514137574604
chrX	59200000	-0.781368434429169
chrX	78880000	-0.864385008811952
chrX	67920000	-0.506441757082938
chrX	133040000	-0.399682839711508
chrX	90440000	-0.545386578355519
chrX	115840000	-0.0996788491805388
chrX	97560000	-0.84569451212883
chrX	110880000	-0.42296820282936
chrX	91840000	0.0237165752332658
chrX	106880000	0.565666854381563
chrX	19160000	-0.460646495223047
chrX	119200000	-0.532916732132435
chrX	16800000	-0.980697977542876
chrX	70520000	-0.517113000154495
chrX	145320000	-0.23309374973178
chrX	89000000	-0.167313200235368
chrX	146480000	-0.122220970069369
chrX	69480000	-0.91472899913788
chrX	7240000	0.0628451481461515
chrX	46760000	-0.525646671652793
chrX	138240000	-0.509104145424706
chrX	147000000	-0.149972717676843
chrX	164960000	-0.958240826924635
chrX	167320000	0.297141399979592
chrX	54160000	-0.9229200056621
chrX	74280000	1.41428857190266
chrX	154440000	-0.603025505940118
chrX	153720000	0.00988948333542789
chrX	86120000	-0.417507007718085
chrX	84560000	0.192183836052813
chrX	16080000	-0.25654760301113
chrX	22000000	-0.691082656383513
chrX	118320000	-0.669449319442113
chrX	21800000	-0.9090303281943
chrX	99000000	1.13958330949147
chrX	6640000	-0.231453500688077
chrX	109480000	-1.01645147800445
chrX	19680000	-0.92024066050847
chrX	71680000	-0.195311998327573
chrX	92000000	0.117369333902997
chrX	17360000	-0.0113960718736048
chrX	57480000	-0.604465752840043
chrX	103520000	0.868027150630956
chrX	137480000	-0.678164501984913
chrX	162680000	1.23466330766678
chrX	116080000	-0.31337339282036
chrX	19520000	-0.76798774302006
chrX	107360000	-0.48156000971794
chrX	112800000	-0.862989738583565
chrX	108200000	-1.30622750520708
chrX	79040000	-0.18317320048809
chrX	56200000	-0.691722482442855
chrX	35800000	-0.410794001817702
chrX	48440000	1.71331284727369
chrX	17720000	0.279437997511456
chrX	119560000	-0.344098572220123
chrX	105880000	1.07755528177535
chrX	63800000	-0.455318172772725
chrX	62800000	-0.355687506496905
chrX	52640000	1.33636716433934
chrX	150560000	-0.609539006437574
chrX	8040000	1.31003856658936
chrX	21200000	0.121471900492908
chrX	41960000	1.04927802085876
chrX	156880000	-0.86884219646454
chrX	120960000	-0.508239502708117
chrX	42800000	-0.278356194496154
chrX	26080000	-1.8669400215149
chrX	157040000	-0.948872655630112
chrX	109600000	-0.53762349486351
chrX	136320000	1.05723198652268
chrX	38760000	0.575993160406748
chrX	87120000	-0.599707494179407
chrX	79680000	-0.147659835716087
chrX	150280000	-0.718004167079925
chrX	134800000	1.11746142591751
chrX	143000000	0.753933171431222
chrX	85240000	-0.560559004545212
chrX	41360000	-0.381958855049949
chrX	56720000	1.20975999832154
chrX	155440000	-0.285011398792268
chrX	15920000	-1.25094401836396
chrX	106600000	-0.17704640030861
chrX	67840000	-0.407492334644
chrX	99560000	1.68424141407013
chrX	9400000	-0.321523502469065
chrX	69280000	-0.51111149787903
chrX	76840000	-0.84097224473953
chrX	82360000	-0.145818503573537
chrX	135120000	0.210270202159882
chrX	105000000	-0.0935551165603097
chrX	167840000	-0.750592725617544
chrX	166000000	-1.06567839384078
chrX	82560000	-0.4925052523613
chrX	128680000	-0.0551835409365595
chrX	97080000	-1.08926317095755
chrX	131800000	-0.664943655331928
chrX	107880000	-0.429502150842121
chrX	115280000	-0.58321449160576
chrX	166600000	0.479331710508892
chrX	131000000	-0.619980718408311
chrX	139240000	-0.815166672070823
chrX	22320000	-0.697177827358247
chrX	117800000	-0.566307167212167
chrX	106680000	-0.102267085441521
chrX	14120000	-0.87133641242981
chrX	124200000	-0.50168100744486
chrX	151640000	0.58839949965477
chrX	98120000	-0.936499798297878
chrX	113200000	-0.136789000282685
chrX	46640000	-0.176188670098782
chrX	77200000	-0.33567274361849
chrX	84720000	0.26363300212792
chrX	67360000	-0.0722397940699018
chrX	84120000	-0.955013862677981
chrX	38480000	1.14006858212607
chrX	167400000	-0.0697590421353069
chrX	161440000	-0.788713192939758
chrX	85000000	0.252245667080085
chrX	4480000	-2.67812502384185
chrX	150920000	0.530711001157762
chrX	134320000	0.76750043460301
chrX	128520000	-0.26281850039959
chrX	20840000	1.30148801803588
chrX	152360000	1.19459572860171
chrX	66000000	-0.466432998577753
chrX	140640000	0.64476865530014
chrX	81280000	-0.407236593961716
chrX	135680000	-0.0483466428316504
chrX	66680000	-0.567429333925247
chrX	115720000	-0.0586227669513662
chrX	117120000	0.0135278175584971
chrX	88360000	-0.699268981814385
chrX	101120000	1.38675834735237
chrX	87040000	-0.195168845355509
chrX	89360000	-0.798668587207794
chrX	157400000	0.350028140204296
chrX	78200000	-0.201614335179327
chrX	58920000	-1.12981202602384
chrX	56960000	0.703120708465577
chrX	42880000	-0.65547000368436
chrX	151320000	0.728412577084133
chrX	90680000	0.0123955005158983
chrX	166560000	0.548435006822857
chrX	36120000	-0.0216474656148681
chrX	87560000	-0.578791797161102
chrX	103760000	1.26349570069994
chrX	16040000	-0.371426840623218
chrX	80040000	-0.560435503721237
chrX	95640000	-0.512987196445466
chrX	158440000	-1.10095497965815
chrX	155880000	-0.119379999736947
chrX	59040000	-0.741634564740317
chrX	157160000	-0.62065201997757
chrX	60600000	0.35843749344349
chrX	129720000	-0.388058203458786
chrX	101080000	1.26564498742423
chrX	10640000	-0.0789642573467318
chrX	159680000	1.20818499724072
chrX	153640000	0.0509300331274673
chrX	77120000	-0.813369001661027
chrX	58320000	0.24927033483982
chrX	112880000	-0.372401997447015
chrX	99120000	1.39260857445851
chrX	49560000	-0.857351342837017
chrX	155680000	-0.762436161438625
chrX	108160000	-1.20746998786928
chrX	44840000	-0.496055826544762
chrX	89440000	-0.72327779531479
chrX	104920000	-0.432204003135362
chrX	136880000	1.1050342832293
chrX	6160000	-0.474257999658584
chrX	65600000	-0.416577830910683
chrX	40760000	-0.320618492861587
chrX	102160000	1.5839671577726
chrX	94080000	1.3090840101242
chrX	79640000	-0.29384949306647
chrX	139120000	-0.698865840832392
chrX	69440000	-0.925176875931877
chrX	36200000	-0.0975350379943856
chrX	5760000	-0.706296282155174
chrX	81760000	-0.60299700498581
chrX	91040000	0.00790245349829393
chrX	82280000	-0.73849400281906
chrX	141720000	0.0896530010338339
chrX	22760000	-0.341347715684349
chrX	18160000	-0.233879767358304
chrX	8960000	-0.270357166727383
chrX	8680000	-0.397844803333282
chrX	70920000	-0.671144167582193
chrX	48080000	1.39636143616267
chrX	102200000	1.42549800872802
chrX	64480000	-0.475995503365995
chrX	168880000	-1.15771198272704
chrX	89200000	-0.867341339588167
chrX	117640000	-0.347687202692032
chrX	122360000	-0.567726999521255
chrX	164200000	0.387490291680609
chrX	88000000	-0.47942083577315
chrX	20760000	1.71780665715537
chrX	89640000	-0.444426491856575
chrX	87960000	-0.498828746378422
chrX	60120000	-0.898432588577282
chrX	160120000	0.666682992662704
chrX	48960000	0.141242999583483
chrX	132320000	-0.245954667528472
chrX	81120000	-0.600767859390804
chrX	118760000	-0.19065860211849
chrX	51800000	0.894831001758575
chrX	39240000	-0.807134807109832
chrX	41120000	-0.938502800464632
chrX	161520000	-0.49082328592028
chrX	156040000	-0.398310671250027
chrX	132680000	-0.54948976635933
chrX	15760000	-0.679734736680985
chrX	161320000	-0.333074433462961
chrX	45800000	0.0382275739684702
chrX	104960000	-0.305859999997276
chrX	115240000	-0.528864985704424
chrX	105680000	0.267710135628779
chrX	129240000	-0.635930826266607
chrX	139160000	-0.692910999059675
chrX	98800000	0.0113340350023162
chrX	128080000	-0.219942666590213
chrX	128000000	-0.31469680070877
chrX	55640000	-1.1044633388519
chrX	6440000	-0.180959854807174
chrX	158120000	-1.03793248534202
chrX	47360000	-1.20991502205532
chrX	131720000	-0.36517739892006
chrX	100000000	0.00925262910979158
chrX	109960000	-0.450019001960754
chrX	169400000	0.360942196846006
chrX	140760000	0.239986572946821
chrX	79440000	-0.162137500941755
chrX	21720000	-0.682072843824114
chrX	57440000	-0.280406499902405
chrX	72440000	-1.02861666679382
chrX	16320000	-1.26288599967958
chrX	74560000	0.783562004566193
chrX	165800000	-0.818156003952025
chrX	18360000	-0.490912502010663
chrX	98640000	-0.752950000762938
chrX	161560000	-0.613150348265967
chrX	18320000	-0.526257500052455
chrX	128840000	-0.853302667538325
chrX	59360000	-0.704880569662364
chrX	126920000	-0.440295600891112
chrX	69880000	-0.667743282658714
chrX	137960000	-0.682207712105343
chrX	75680000	0.158691669503847
chrX	49000000	0.19888849928975
chrX	56440000	0.892215711729867
chrX	44640000	-0.30859799683094
chrX	46560000	-0.39197199344635
chrX	46320000	-0.533929670850433
chrX	69640000	-0.437653195858
chrX	116840000	-0.184830203652384
chrX	6000000	-0.52932099501292
chrX	167440000	-0.029449341073632
chrX	16440000	-0.546011197566984
chrX	86960000	-0.401178990801175
chrX	62040000	-0.369530998170377
chrX	39200000	-0.874342203140258
chrX	116880000	-0.134213427347796
chrX	92760000	-0.732956600189208
chrX	17000000	0.129883716503781
chrX	44440000	-0.000675672898069128
chrX	84880000	0.558823004364968
chrX	71120000	-0.878782289368766
chrX	65720000	-0.555913591384886
chrX	98760000	0.115726222390852
chrX	76000000	-0.179406202265193
chrX	118800000	-0.149298949788012
chrX	162440000	0.575198602676392
chrX	146840000	-0.616577196121214
chrX	95000000	0.305442333221433
chrX	103640000	1.22941715376717
chrX	60360000	-0.215362998346488
chrX	108040000	-0.47753800451756
chrX	56840000	0.978458285331723
chrX	153160000	0.892723568848201
chrX	66800000	-0.395591437816619
chrX	80640000	-0.788009176651635
chrX	26120000	-1.8528900146484
chrX	121560000	-0.30425850301981
chrX	143840000	-0.774614708764211
chrX	10880000	0.434547424316406
chrX	159360000	0.764887009348191
chrX	165360000	-0.554122999310493
chrX	162560000	0.891250440052579
chrX	65760000	-0.563402156035107
chrX	95280000	-0.33636080622673
chrX	100880000	1.2662566701571
chrX	39520000	-0.77900879383087
chrX	146120000	-0.280550286173821
chrX	73040000	0.519496321678162
chrX	94720000	0.24052600562572
chrX	63200000	-0.499546790122988
chrX	58760000	-0.686301004886626
chrX	48480000	1.6743516723315
chrX	140080000	-0.248301287846907
chrX	138280000	-0.237165165444215
chrX	62400000	-0.52859743152346
chrX	77240000	-0.326329668362933
chrX	104160000	0.115349666525921
chrX	67800000	-0.503618997335436
chrX	137440000	-0.436699668566387
chrX	13840000	-0.349137855427604
chrX	23840000	-0.797248995304108
chrX	43560000	-0.467523167530695
chrX	109200000	-0.440319992601872
chrX	162240000	-0.0178288272748301
chrX	64960000	-0.424398158987363
chrX	80080000	-0.595181167125702
chrX	152240000	1.57287142957959
chrX	119400000	-0.0521573804318906
chrX	47400000	-0.902925005980899
chrX	118000000	-0.16963559985161
chrX	58200000	0.639866004387538
chrX	43920000	-0.437185332179068
chrX	50840000	0.536569997668267
chrX	14040000	-0.579381203651428
chrX	53600000	0.00999388023046772
chrX	105040000	0.0389751398935914
chrX	10920000	0.26808471764837
chrX	105800000	1.00685813597271
chrX	54200000	-0.990735332171123
chrX	16480000	-0.41616659760475
chrX	107520000	-0.743163800239564
chrX	159200000	0.195507198572158
chrX	153920000	-0.839428603649138
chrX	74080000	1.2333699975695
chrX	96240000	-0.577201505502067
chrX	8240000	1.23257998057774
chrX	70000000	-0.61850834886233
chrX	164640000	-0.73044667641322
chrX	24760000	-0.67860198020935
chrX	87440000	0.0671644977604337
chrX	86920000	-0.456468600034714
chrX	6520000	-0.38987183570862
chrX	155120000	-0.656212329864503
chrX	121280000	-0.401259865079609
chrX	81560000	-1.25386500358582
chrX	151920000	1.10248713833947
chrX	141840000	0.288497999310492
chrX	75400000	-0.160553727831159
chrX	120800000	0.161259998877843
chrX	168840000	-0.808206277234214
chrX	7440000	1.26194834709168
chrX	104480000	0.177196002006532
chrX	85800000	-0.415009339650472
chrX	58520000	-0.162426199764015
chrX	119680000	-0.105613676831127
chrX	22560000	-0.60958633820216
chrX	72960000	0.458183750510218
chrX	59400000	-0.62640967965126
chrX	110320000	-0.164837712688106
chrX	165240000	-0.486037502686182
chrX	40040000	-0.62388174235821
chrX	86240000	-0.49943349758784
chrX	91000000	-0.0297370170398306
chrX	105440000	-0.220697203278544
chrX	157920000	-0.516589709690639
chrX	138200000	-0.534379196166992
chrX	156840000	-0.606405806541442
chrX	122920000	-0.395567004879317
chrX	73120000	0.28796398639679
chrX	129120000	-0.662127494812012
chrX	93960000	1.15106570720671
chrX	90200000	-0.25134033461412
chrX	53480000	0.246424001952013
chrX	80520000	-1.06146824359893
chrX	164760000	-0.528860161701837
chrX	100200000	-0.415622401237486
chrX	137760000	-0.665692576340266
chrX	154000000	-1.14715399742128
chrX	5640000	-0.93340001106262
chrX	121840000	-0.406181794404984
chrX	108800000	-0.848730283124106
chrX	128800000	-0.435962244868278
chrX	63640000	-0.500387805700304
chrX	117160000	-0.0174491964280606
chrX	8360000	0.30641099313895
chrX	95440000	-0.41091874986887
chrX	76120000	-0.520523841182392
chrX	60880000	0.623973999704634
chrX	138640000	-0.767911165952683
chrX	9440000	-0.468757669130963
chrX	145880000	-0.77759083112081
chrX	113440000	-0.137507397681476
chrX	99480000	1.54168426990509
chrX	115960000	-0.475273860352379
chrX	79880000	-0.176089599728582
chrX	8800000	-1.42383666833243
chrX	17040000	0.00649928301572833
chrX	37640000	-0.65082001686096
chrX	107600000	-0.739376389980314
chrX	108240000	-1.18386250734327
chrX	139040000	-0.0680287790684302
chrX	165040000	-1.1358585698264
chrX	160240000	0.0589134757340478
chrX	93280000	0.369324207305906
chrX	92320000	-0.688758790493012
chrX	84360000	-0.243863288845334
chrX	156120000	-0.357873001268931
chrX	13680000	0.561025008559227
chrX	16680000	-0.653653492530188
chrX	77320000	-0.178925002614657
chrX	56120000	-1.1251699924469
chrX	52960000	0.900577425956723
chrX	84440000	-0.11076761968434
chrX	121640000	-0.203617399930952
chrX	72160000	-0.6127977848053
chrX	114440000	-0.200092248618605
chrX	16200000	-1.06344801187514
chrX	128600000	-0.29552799463272
chrX	130120000	-0.51247671672276
chrX	169760000	1.25724601745604
chrX	44960000	-0.552231800556184
chrX	127960000	-0.19007450342178
chrX	89560000	-0.53051459789276
chrX	130040000	-0.579283664623897
chrX	139480000	-0.55984616279602
chrX	38400000	0.735898663600287
chrX	142080000	0.470489996671676
chrX	117920000	-0.366799662510557
chrX	41280000	-0.484298504889013
chrX	16600000	-0.719351398944854
chrX	158680000	-1.19186428615024
chrX	103120000	0.0202732387309271
chrX	155920000	-0.293594000240168
chrX	114000000	-0.685524404048922
chrX	55680000	-0.921848252415657
chrX	134960000	1.09979200363159
chrX	59120000	-0.600473148482187
chrX	82240000	-0.910275340080253
chrX	113520000	0.0265296378172934
chrX	118920000	-0.00127678979188212
chrX	21640000	-0.73949978351593
chrX	20800000	1.36539663871128
chrX	67080000	-0.258420001183237
chrX	39440000	-0.528703796863556
chrX	53920000	-0.722612738609313
chrX	9240000	-0.944822864873069
chrX	86800000	-0.4291934967041
chrX	164680000	-0.814656486113867
chrX	77760000	-0.454073329766588
chrX	76240000	-1.01213796138764
chrX	87600000	-0.623971670866013
chrX	90040000	-0.24151600599289
chrX	58120000	0.963162342707315
chrX	167000000	0.53559715549151
chrX	129440000	-1.28251746296882
chrX	57800000	0.241415663311878
chrX	159480000	1.49791429724013
chrX	54120000	-0.926165604591374
chrX	141640000	0.367000204324722
chrX	91400000	-0.582064402103426
chrX	60920000	0.711288164059322
chrX	76200000	-0.943514811992646
chrX	46120000	-0.400178998708723
chrX	90760000	-0.239120662212372
chrX	134040000	-0.445807829499245
chrX	19960000	-0.888840337594347
chrX	88200000	-0.502754205465316
chrX	18840000	-0.367302000522615
chrX	20960000	1.09817716053556
chrX	143640000	-0.335826428873199
chrX	64200000	-0.25922466814518
chrX	98040000	-1.06786634524663
chrX	127040000	-0.165725499391555
chrX	58240000	0.31887666384379
chrX	160680000	0.224253994723162
chrX	89280000	-0.829219003518423
chrX	61840000	-0.295238426753451
chrX	119000000	-0.176747800409792
chrX	74760000	0.594452997048697
chrX	53160000	0.972517584051407
chrX	55880000	-0.72772419452667
chrX	37960000	-0.884156008561452
chrX	64760000	-0.625395596027374
chrX	91520000	-0.05967653170228
chrX	45280000	-0.205758001655338
chrX	102480000	0.562358149460386
chrX	74360000	1.6625419855118
chrX	70720000	-1.19510666529337
chrX	108080000	-0.500759251415733
chrX	3320000	-2.2099499702454
chrX	20520000	0.84375172001975
chrX	142200000	0.382369831204413
chrX	86360000	-0.762430007968628
chrX	107280000	-0.4186712577939
chrX	37000000	1.35812336206435
chrX	153000000	1.14093599319458
chrX	135360000	-0.810329573495046
chrX	97320000	-0.476405998071037
chrX	17200000	-0.0398129707734498
chrX	84040000	-0.675243149201077
chrX	88720000	-0.848859995603563
chrX	128280000	-0.453403000320706
chrX	138880000	-1.19028498729068
chrX	16640000	-0.601513717855724
chrX	108560000	-0.689528799057008
chrX	19000000	-0.523178001244867
chrX	145240000	-0.839951205253606
chrX	98960000	1.09190167983372
chrX	16560000	-0.805756994656154
chrX	115640000	-0.228930664559207
chrX	102720000	-0.507248598337176
chrX	155360000	-0.771734578268869
chrX	38080000	-0.433010143893106
chrX	165960000	-1.10722583532334
chrX	159440000	1.4923866589864
chrX	168760000	-0.805910835663478
chrX	76080000	-0.220212464531262
chrX	162040000	-0.260155430861883
chrX	9160000	-0.657255147184646
chrX	14520000	-0.588684010505676
chrX	9920000	-0.00864064879715458
chrX	73240000	-0.141354501247405
chrX	43440000	-0.553671862397876
chrX	112720000	-0.619022607803346
chrX	158360000	-0.493238841493925
chrX	110680000	-0.843175196647642
chrX	72120000	-0.81546099980672
chrX	146720000	-0.535260796546938
chrX	18960000	-0.5813550055027
chrX	147080000	-0.118733497957388
chrX	120240000	-0.12355940043926
chrX	72320000	-0.56972549855709
chrX	12000000	0.616139718464444
chrX	110360000	-0.074057741888932
chrX	48280000	1.74623715877534
chrX	96040000	-0.271960286157471
chrX	78480000	-0.365734671552975
chrX	86880000	-0.218000143766406
chrX	98480000	-0.949501204490652
chrX	142880000	0.557652199268342
chrX	98440000	-0.615680664777757
chrX	153280000	0.721094003745488
chrX	147360000	-0.993289659420653
chrX	92720000	-0.444926792383194
chrX	36680000	0.932294845581054
chrX	80760000	-0.534388798475266
chrX	166400000	0.435583665966988
chrX	110440000	-0.24595900475979
chrX	45880000	-0.0349793344736099
chrX	153760000	-0.163849084327618
chrX	36760000	0.961694329977042
chrX	44920000	-0.264333203434946
chrX	52160000	1.23978713580539
chrX	114760000	-0.807855740189555
chrX	78840000	-0.67323300242424
chrX	5120000	-2.7063000202179
chrX	77280000	-0.315359994769095
chrX	83640000	-0.803706858839308
chrX	48880000	0.459232335289318
chrX	150320000	-0.550365996360778
chrX	12640000	1.03722399473191
chrX	115480000	-0.420438498258592
chrX	20480000	0.667102408409122
chrX	47960000	0.997842575822556
chrX	43200000	-0.426968500018118
chrX	18000000	-0.546089996894202
chrX	162280000	-0.0391228521309262
chrX	48680000	1.14155283996037
chrX	127160000	-0.6648157954216
chrX	133080000	-0.168773999810218
chrX	105640000	-0.036210900172591
chrX	67680000	-0.489429807662964
chrX	55960000	-1.06139397621154
chrX	101200000	1.42060832182565
chrX	35680000	-0.56447297334671
chrX	9120000	-0.593739187717438
chrX	143960000	-1.00186841487885
chrX	72240000	-0.9497323234876
chrX	140400000	0.296974573816571
chrX	58600000	-0.771949207782748
chrX	8840000	-1.47787165641783
chrX	103320000	1.27213713100979
chrX	62120000	-0.194915199279786
chrX	150640000	-0.389541829625767
chrX	52280000	1.33084571361541
chrX	168080000	-0.857983861650738
chrX	21120000	0.703824743628502
chrX	13240000	1.82582001686094
chrX	166200000	-0.158638000488283
chrX	53320000	0.715916301522934
chrX	12080000	0.865703557218826
chrX	17280000	0.124793016662201
chrX	121040000	-0.260451394319534
chrX	81080000	-0.429492836197217
chrX	41720000	-0.0234528239816428
chrX	59880000	-0.972327311833686
chrX	134920000	1.44473287037441
chrX	157440000	0.296971998044421
chrX	13480000	1.14498000485557
chrX	68560000	-0.721059004465737
chrX	55440000	-1.13947002093
chrX	66760000	-0.471248000860217
chrX	46040000	-0.031296550296247
chrX	42120000	1.20029285975864
chrX	110280000	-0.182577167948088
chrX	19560000	-0.4955501973629
chrX	16720000	-0.913533151149745
chrX	154320000	-0.41644724830985
chrX	153120000	0.835770159959795
